system,target,forecast_origin,quarter,component,contribution
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q4,inflation_expectations_business,-0.09230680405682828
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q4,cash_rate,0.355617809663869
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q1,baseline,2.8998535725414873
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q1,commodity_growth,-0.05425156532717391
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q1,unemployment_rate,-0.17413352506938268
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q1,trimmed_mean_cpi_yoy,-1.3234662070665597
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q1,inflation_expectations_business,-0.08603946486504235
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q1,cash_rate,0.33803718978667513
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q2,baseline,2.9000830689739896
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q2,commodity_growth,-0.04110108886124179
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q2,unemployment_rate,-0.17241392991090393
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q2,trimmed_mean_cpi_yoy,-1.3336500368499038
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q2,inflation_expectations_business,-0.15776086252582322
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q2,cash_rate,0.3048428491738869
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q3,baseline,2.900296757394147
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q3,commodity_growth,-0.03994472250197818
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q3,unemployment_rate,-0.1840134427947056
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q3,trimmed_mean_cpi_yoy,-1.3292911444399318
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q3,inflation_expectations_business,-0.12763278722926302
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q3,cash_rate,0.28058533957173337
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q4,baseline,2.9004957243776603
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q4,commodity_growth,-0.08874849397907582
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q4,unemployment_rate,-0.14824441043651262
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q4,trimmed_mean_cpi_yoy,-1.3681463028794312
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q4,inflation_expectations_business,-0.08389340726987994
System B,trimmed_mean_cpi_yoy,2025Q4,2019Q4,cash_rate,0.28853689018724177
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q1,baseline,2.900680984050318
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q1,commodity_growth,-0.1229288557899901
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q1,unemployment_rate,-0.18064400637744632
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q1,trimmed_mean_cpi_yoy,-1.1417558218085542
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q1,inflation_expectations_business,-0.03607777455744922
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q1,cash_rate,0.2807254744831235
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q2,baseline,2.9008534823691425
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q2,commodity_growth,-0.13461769575023252
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q2,unemployment_rate,-0.6262363688113527
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q2,trimmed_mean_cpi_yoy,-1.0227201941599209
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q2,inflation_expectations_business,-0.07198629831617781
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q2,cash_rate,0.2547070746685407
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q3,baseline,2.9010141012450315
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q3,commodity_growth,-0.17296220221022046
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q3,unemployment_rate,-0.8246125616970795
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q3,trimmed_mean_cpi_yoy,-0.8249141857349364
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q3,inflation_expectations_business,-0.07360897099047045
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q3,cash_rate,0.19508381938767405
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q4,baseline,2.901163662499324
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q4,commodity_growth,-0.10467283181271363
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q4,unemployment_rate,-1.112041539557869
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q4,trimmed_mean_cpi_yoy,-0.4565509160616858
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q4,inflation_expectations_business,-0.04988725085150239
System B,trimmed_mean_cpi_yoy,2025Q4,2020Q4,cash_rate,0.12198887578444705
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q1,baseline,2.901302931648601
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q1,commodity_growth,0.04103019248205952
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q1,unemployment_rate,-1.2238363211110173
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q1,trimmed_mean_cpi_yoy,-0.7727832955079025
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q1,inflation_expectations_business,0.06057204136070811
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q1,cash_rate,0.09371445112755361
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q2,baseline,2.9014326215139636
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q2,commodity_growth,0.16716318016826928
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q2,unemployment_rate,-1.1650220137979501
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q2,trimmed_mean_cpi_yoy,-0.5365842329133405
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q2,inflation_expectations_business,0.15028709717043295
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q2,cash_rate,0.08272334785862777
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q3,baseline,2.901553395652817
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q3,commodity_growth,0.21845504888375034
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q3,unemployment_rate,-0.9513316400309507
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q3,trimmed_mean_cpi_yoy,-0.4318763134994128
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q3,inflation_expectations_business,0.2849705717494777
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q3,cash_rate,0.07822893724432117
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q4,baseline,2.901665871612904
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q4,commodity_growth,0.17822328551089364
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q4,unemployment_rate,-0.6732900463486289
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q4,trimmed_mean_cpi_yoy,-0.2046120084875289
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q4,inflation_expectations_business,0.3277157610476726
System B,trimmed_mean_cpi_yoy,2025Q4,2021Q4,cash_rate,0.07029713666469051
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q1,baseline,2.901770624009836
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q1,commodity_growth,0.23402765348840862
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q1,unemployment_rate,-0.24833451773810383
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q1,trimmed_mean_cpi_yoy,0.37038730421296384
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q1,inflation_expectations_business,0.48949119897724774
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q1,cash_rate,0.05265773704965003
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q2,baseline,2.901868187430726
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q2,commodity_growth,0.3883756004392064
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q2,unemployment_rate,0.1303281261650558
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q2,trimmed_mean_cpi_yoy,0.7828751007700595
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q2,inflation_expectations_business,0.6487348466057777
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q2,cash_rate,0.04781813858917765
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q3,baseline,2.901959059167681
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q3,commodity_growth,0.38547860494754926
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q3,unemployment_rate,0.4552618852832162
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q3,trimmed_mean_cpi_yoy,1.300301313618943
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q3,inflation_expectations_business,0.9421895969647837
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q3,cash_rate,0.014809540017827695
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q4,baseline,2.9020437017858987
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q4,commodity_growth,0.2779967389470402
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q4,unemployment_rate,0.6767145535154822
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q4,trimmed_mean_cpi_yoy,1.9474956098510885
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q4,inflation_expectations_business,1.0935002403110468
System B,trimmed_mean_cpi_yoy,2025Q4,2022Q4,cash_rate,-0.09775084441055852
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q1,baseline,2.902122545531864
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q1,commodity_growth,0.18687692506534137
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q1,unemployment_rate,0.7647565896733567
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q1,trimmed_mean_cpi_yoy,1.7647721117315682
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q1,inflation_expectations_business,1.0389234840844657
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q1,cash_rate,-0.15745165608660078
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q2,baseline,2.9021959905878063
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q2,commodity_growth,0.07316449754726086
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q2,unemployment_rate,0.8154697097324262
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q2,trimmed_mean_cpi_yoy,1.3320498787379198
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q2,inflation_expectations_business,0.8148530077402538
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q2,cash_rate,-0.13773308434567177
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q3,baseline,2.9022644091790006
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q3,commodity_growth,-0.01066788220685807
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q3,unemployment_rate,0.7130328996638052
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q3,trimmed_mean_cpi_yoy,0.8271716000910746
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q3,inflation_expectations_business,0.7486467433476182
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q3,cash_rate,-0.080447770074646
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q4,baseline,2.902328147540857
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q4,commodity_growth,0.008108835254641768
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q4,unemployment_rate,0.5943542977377125
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q4,trimmed_mean_cpi_yoy,0.07238100340254125
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q4,inflation_expectations_business,0.6280882557734964
System B,trimmed_mean_cpi_yoy,2025Q4,2023Q4,cash_rate,-0.005260539709253601
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q1,baseline,2.9023875277528894
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q1,commodity_growth,0.055098357785157114
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q1,unemployment_rate,0.46009358413556833
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q1,trimmed_mean_cpi_yoy,-0.0061561042066380104
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q1,inflation_expectations_business,0.5503909721994915
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q1,cash_rate,0.03818566233352689
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q2,baseline,2.902442849446775
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q2,commodity_growth,0.02394816769486671
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q2,unemployment_rate,0.33528161291617764
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q2,trimmed_mean_cpi_yoy,0.22651246312604442
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q2,inflation_expectations_business,0.4299439378877784
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q2,cash_rate,0.0818709689283547
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q3,baseline,2.902494391395683
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q3,commodity_growth,-0.038265017856503505
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q3,unemployment_rate,0.20560553347893193
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q3,trimmed_mean_cpi_yoy,-0.08336333976154353
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q3,inflation_expectations_business,0.47963842990988276
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q3,cash_rate,0.13389000283354854
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q4,baseline,2.902542412991979
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q4,commodity_growth,-0.021462034634344304
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q4,unemployment_rate,0.1959181226801408
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q4,trimmed_mean_cpi_yoy,-0.5681651801046435
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q4,inflation_expectations_business,0.5231144517120878
System B,trimmed_mean_cpi_yoy,2025Q4,2024Q4,cash_rate,0.16805222735477898
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q1,baseline,2.902587155620247
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q1,commodity_growth,0.03794275401596418
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q1,unemployment_rate,0.15382208246586254
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q1,trimmed_mean_cpi_yoy,-0.8863103735056821
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q1,inflation_expectations_business,0.5235898907440188
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q1,cash_rate,0.1683684906595889
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q2,baseline,2.90262884393236
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q2,commodity_growth,0.015751200151684068
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q2,unemployment_rate,0.1843364002385518
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q2,trimmed_mean_cpi_yoy,-1.0404726592113616
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q2,inflation_expectations_business,0.4701685421710029
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q2,cash_rate,0.1675876727177615
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q3,baseline,2.9026676870310997
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q3,commodity_growth,-0.02984948737433022
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q3,unemployment_rate,0.16897717430254044
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q3,trimmed_mean_cpi_yoy,-0.8597715168155899
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q3,inflation_expectations_business,0.543058062470729
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q3,cash_rate,0.17491808038554835
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q4,baseline,2.9027038795685303
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q4,commodity_growth,-0.0028195300311068
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q4,unemployment_rate,0.2400356323352652
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q4,trimmed_mean_cpi_yoy,-0.62281640441408
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q4,inflation_expectations_business,0.6050582600313743
System B,trimmed_mean_cpi_yoy,2025Q4,2025Q4,cash_rate,0.1778381625100153
